OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,Sales
O01595,2024-03-17,C0095,P0065,4,6255.38,0.1,22519.37
O01596,2023-04-25,C0050,P0004,5,23850.47,0.05,113289.73
O01597,2023-12-06,C0185,P0093,5,12044.66,0.1,54200.97
O01598,2023-09-01,C0333,P0071,2,22935.42,0.0,45870.84
O01599,2023-04-19,C0067,P0155,1,17936.53,0.05,17039.7
O01600,2023-07-17,C0361,P0115,1,19139.56,0.2,15311.65
O01601,2024-09-25,C0176,P0078,4,15880.76,0.05,60346.89
O01602,2024-06-30,C0370,P0040,1,5559.59,0.15,4725.65
O01603,2024-07-17,C0365,P0065,5,7484.02,0.1,33678.09
O01604,2024-04-04,C0323,P0031,4,3366.59,0.15,11446.41
O01605,2024-06-20,C0477,P0129,1,8108.78,0.1,7297.9
O01606,2024-12-14,C0496,P0034,3,18037.15,0.2,43289.16
O01607,2023-03-04,C0407,P0049,4,11918.53,0.2,38139.3
O01608,2024-06-09,C0498,P0020,2,8054.63,0.2,12887.41
O01609,2024-01-29,C0288,P0100,4,2796.83,0.05,10627.95
O01610,2023-07-08,C0002,P0041,5,21021.4,0.0,105107.0
O01611,2024-06-09,C0234,P0129,5,8364.25,0.05,39730.19
O01612,2023-10-31,C0363,P0069,5,7695.49,0.05,36553.58
O01613,2023-02-16,C0274,P0061,3,2921.58,0.05,8326.5
O01614,2023-10-12,C0475,P0035,3,22980.22,0.0,68940.66
O01615,2024-10-19,C0128,P0054,5,9493.6,0.1,42721.2
O01616,2024-10-09,C0310,P0095,3,19362.74,0.2,46470.58
O01617,2023-09-28,C0370,P0035,4,23138.48,0.1,83298.53
O01618,2023-11-29,C0030,P0003,3,10215.89,0.1,27582.9
O01619,2023-06-30,C0132,P0005,5,10653.91,0.2,42615.64
O01620,2023-04-19,C0370,P0098,3,6840.65,0.2,16417.56
O01621,2024-07-18,C0106,P0114,2,5705.89,0.05,10841.19
O01622,2024-08-18,C0323,P0102,2,4119.4,0.15,7002.98
O01623,2024-01-13,C0076,P0123,1,8203.06,0.15,6972.6
O01624,2023-07-09,C0418,P0046,2,25144.39,0.05,47774.34
O01625,2024-10-25,C0145,P0006,3,5705.44,0.05,16260.5
O01626,2024-02-08,C0352,P0156,2,18804.76,0.0,37609.52
O01627,2024-03-12,C0126,P0117,4,18450.11,0.2,59040.35
O01628,2023-05-21,C0373,P0004,5,19306.37,0.15,82052.07
O01629,2023-01-22,C0057,P0004,1,19526.21,0.0,19526.21
O01630,2023-10-02,C0074,P0154,1,868.54,0.0,868.54
O01631,2023-04-19,C0278,P0087,1,11699.84,0.15,9944.86
O01632,2024-07-30,C0457,P0114,2,5674.57,0.15,9646.77
O01633,2023-06-08,C0125,P0015,5,9879.97,0.2,39519.88
O01634,2023-05-07,C0011,P0012,1,16086.88,0.0,16086.88
O01635,2024-06-07,C0454,P0107,2,12456.83,0.05,23667.98
O01636,2023-01-25,C0117,P0110,4,20152.09,0.1,72547.52
O01637,2023-08-20,C0472,P0099,1,11903.03,0.0,11903.03
O01638,2023-08-18,C0053,P0073,3,4132.08,0.1,11156.62
O01639,2023-05-02,C0185,P0022,1,2663.0,0.05,2529.85
O01640,2024-03-14,C0272,P0086,5,9558.62,0.15,40624.14
O01641,2023-06-03,C0458,P0078,5,15150.0,0.1,68175.0
O01642,2023-04-17,C0139,P0128,3,6569.72,0.0,19709.16
O01643,2023-01-03,C0442,P0039,2,23110.16,0.15,39287.27
O01644,2024-04-02,C0370,P0123,1,7235.67,0.15,6150.32
O01645,2023-10-13,C0075,P0024,3,4219.25,0.05,12024.86
O01646,2024-01-30,C0181,P0082,4,1343.97,0.15,4569.5
O01647,2024-09-08,C0407,P0086,2,11582.85,0.05,22007.42
O01648,2024-01-28,C0215,P0141,4,15873.64,0.15,53970.38
O01649,2024-06-29,C0275,P0059,4,22171.68,0.15,75383.71
O01650,2024-06-23,C0296,P0057,1,20463.99,0.0,20463.99
O01651,2023-07-28,C0436,P0005,3,10344.53,0.05,29481.91
O01652,2023-04-23,C0031,P0090,3,8126.44,0.05,23160.35
O01653,2023-10-29,C0236,P0037,5,20130.58,0.15,85554.97
O01654,2023-09-06,C0108,P0058,1,19270.5,0.0,19270.5
O01655,2024-12-13,C0361,P0037,4,18839.29,0.15,64053.59
O01656,2024-01-16,C0028,P0028,5,11002.08,0.2,44008.32
O01657,2023-06-11,C0016,P0038,3,13617.1,0.05,38808.74
O01658,2023-03-20,C0007,P0146,4,8963.73,0.05,34062.17
O01659,2024-04-26,C0381,P0036,5,14931.08,0.1,67189.86
O01660,2024-04-26,C0211,P0087,4,13994.67,0.0,55978.68
O01661,2023-10-21,C0057,P0040,1,7014.92,0.0,7014.92
O01662,2024-09-10,C0385,P0045,5,9644.03,0.15,40987.13
O01663,2024-03-09,C0349,P0117,5,22406.35,0.1,100828.57
O01664,2024-08-08,C0257,P0079,2,12224.56,0.05,23226.66
O01665,2023-10-06,C0499,P0024,5,3523.83,0.05,16738.19
O01666,2023-08-05,C0206,P0159,1,12557.83,0.05,11929.94
O01667,2024-07-26,C0310,P0020,4,8154.87,0.15,27726.56
O01668,2024-01-25,C0085,P0014,3,21762.22,0.05,62022.33
O01669,2023-10-04,C0056,P0027,1,6584.0,0.1,5925.6
O01670,2023-01-29,C0123,P0073,2,4812.32,0.0,9624.64
O01671,2023-08-05,C0306,P0003,3,10107.39,0.05,28806.06
O01672,2024-10-15,C0476,P0009,2,15981.0,0.2,25569.6
O01673,2024-08-01,C0023,P0145,4,16763.89,0.1,60350.0
O01674,2023-04-06,C0484,P0080,1,15462.51,0.1,13916.26
O01675,2024-02-12,C0257,P0050,3,20890.83,0.1,56405.24
O01676,2023-05-13,C0360,P0025,3,24545.36,0.2,58908.86
O01677,2023-04-14,C0258,P0039,1,25119.29,0.15,21351.4
O01678,2024-05-03,C0301,P0010,3,13281.45,0.15,33867.7
O01679,2023-03-22,C0454,P0024,2,4094.9,0.05,7780.31
O01680,2023-06-14,C0494,P0129,5,10403.15,0.2,41612.6
O01681,2024-10-29,C0268,P0088,4,2340.57,0.1,8426.05
O01682,2023-10-25,C0185,P0160,4,7079.31,0.15,24069.65
O01683,2023-09-02,C0107,P0157,5,2197.81,0.05,10439.6
O01684,2024-08-03,C0322,P0128,1,6341.11,0.05,6024.05
O01685,2023-11-13,C0281,P0023,4,17064.82,0.1,61433.35
O01686,2023-06-23,C0479,P0076,2,7451.98,0.2,11923.17
O01687,2024-01-08,C0181,P0023,1,17575.26,0.15,14938.97
O01688,2023-09-22,C0243,P0066,4,15476.28,0.05,58809.86
O01689,2023-05-07,C0498,P0146,4,8623.31,0.1,31043.92
O01690,2024-02-15,C0210,P0159,2,13496.51,0.2,21594.42
O01691,2024-10-01,C0488,P0081,3,11533.45,0.15,29410.3
O01692,2024-06-02,C0231,P0068,1,6034.53,0.0,6034.53
O01693,2023-09-08,C0359,P0144,1,7780.53,0.0,7780.53
O01694,2023-10-25,C0193,P0041,5,22306.79,0.0,111533.95
O01695,2023-08-17,C0199,P0119,1,15307.2,0.15,13011.12
O01696,2024-10-19,C0274,P0120,1,816.52,0.0,816.52
O01697,2024-02-11,C0394,P0111,2,24423.39,0.0,48846.78
O01698,2023-11-21,C0176,P0155,4,19039.29,0.15,64733.59
O01699,2023-04-28,C0143,P0117,1,21329.69,0.15,18130.24
O01700,2023-05-30,C0328,P0055,3,1125.24,0.2,2700.58
O01701,2024-01-25,C0032,P0093,4,13696.6,0.05,52047.08
O01702,2023-02-25,C0109,P0006,4,5914.88,0.05,22476.54
O01703,2023-03-27,C0073,P0018,3,21200.89,0.1,57242.4
O01704,2024-12-30,C0232,P0108,5,3106.6,0.1,13979.7
O01705,2023-07-08,C0426,P0014,1,23353.13,0.15,19850.16
O01706,2023-12-17,C0494,P0077,2,1459.56,0.15,2481.25
O01707,2024-05-08,C0244,P0138,2,8632.47,0.15,14675.2
O01708,2023-12-30,C0468,P0147,4,14442.4,0.2,46215.68
O01709,2024-09-03,C0102,P0020,5,8506.33,0.1,38278.49
O01710,2024-11-11,C0422,P0082,1,1228.23,0.15,1044.0
O01711,2023-06-01,C0256,P0082,1,1499.87,0.15,1274.89
O01712,2023-09-27,C0267,P0001,4,13216.56,0.05,50222.93
O01713,2024-10-11,C0231,P0149,1,19241.16,0.05,18279.1
O01714,2024-03-06,C0357,P0140,2,1473.42,0.05,2799.5
O01715,2023-12-23,C0108,P0049,5,13608.33,0.1,61237.48
O01716,2024-01-08,C0009,P0078,3,13810.29,0.0,41430.87
O01717,2024-12-17,C0256,P0117,4,20457.79,0.1,73648.04
O01718,2024-07-09,C0219,P0134,3,6399.81,0.05,18239.46
O01719,2024-04-14,C0220,P0096,2,20378.6,0.05,38719.34
O01720,2024-07-09,C0224,P0098,3,6793.53,0.15,17323.5
O01721,2024-10-11,C0146,P0159,1,15842.08,0.0,15842.08
O01722,2023-04-02,C0333,P0005,5,11514.33,0.0,57571.65
O01723,2024-05-23,C0384,P0160,5,7230.77,0.15,30730.77
O01724,2024-05-30,C0298,P0009,3,19064.47,0.05,54333.74
O01725,2023-08-17,C0398,P0117,5,20268.08,0.05,96273.38
O01726,2024-04-25,C0487,P0032,3,25622.97,0.15,65338.57
O01727,2024-02-27,C0465,P0102,1,4755.55,0.05,4517.77
O01728,2024-06-03,C0146,P0069,3,8200.52,0.15,20911.33
O01729,2024-11-20,C0124,P0002,4,13171.98,0.0,52687.92
O01730,2023-06-07,C0405,P0096,5,22027.77,0.2,88111.08
O01731,2023-11-22,C0172,P0044,5,27256.6,0.05,129468.85
O01732,2024-07-23,C0499,P0101,2,18001.64,0.15,30602.79
O01733,2023-02-22,C0411,P0148,4,18612.2,0.15,63281.48
O01734,2023-06-27,C0207,P0082,5,1231.59,0.05,5850.05
O01735,2023-04-12,C0364,P0033,5,22491.32,0.2,89965.28
O01736,2024-02-06,C0432,P0067,5,17861.73,0.1,80377.79
O01737,2023-07-28,C0048,P0024,1,3591.28,0.2,2873.02
O01738,2023-06-06,C0015,P0159,5,15525.82,0.0,77629.1
O01739,2024-08-08,C0196,P0007,2,17295.09,0.1,31131.16
O01740,2023-07-11,C0123,P0057,3,20180.43,0.05,57514.23
O01741,2024-01-23,C0395,P0067,1,18573.43,0.05,17644.76
O01742,2024-10-04,C0012,P0149,1,19755.22,0.2,15804.18
O01743,2023-05-06,C0055,P0037,3,16291.28,0.05,46430.15
O01744,2023-04-06,C0040,P0127,3,1182.34,0.05,3369.67
O01745,2024-02-05,C0052,P0126,1,3808.04,0.15,3236.83
O01746,2024-10-02,C0040,P0054,4,10351.71,0.1,37266.16
O01747,2024-10-10,C0466,P0116,2,17929.93,0.0,35859.86
O01748,2023-07-02,C0338,P0146,5,11143.34,0.0,55716.7
O01749,2023-12-18,C0178,P0124,5,429.99,0.0,2149.95
O01750,2023-06-12,C0268,P0066,1,13394.23,0.0,13394.23
O01751,2024-07-02,C0012,P0133,5,17460.99,0.05,82939.7
O01752,2024-01-09,C0059,P0056,1,11053.28,0.05,10500.62
O01753,2023-03-27,C0373,P0033,3,23709.0,0.05,67570.65
O01754,2023-04-05,C0179,P0142,3,7937.22,0.15,20239.91
O01755,2024-03-22,C0263,P0103,2,1835.14,0.05,3486.77
O01756,2024-12-04,C0434,P0072,4,3165.39,0.2,10129.25
O01757,2023-11-16,C0085,P0053,4,2751.32,0.15,9354.49
O01758,2024-03-09,C0306,P0070,3,24326.12,0.2,58382.69
O01759,2024-01-28,C0220,P0052,5,4045.64,0.0,20228.2
O01760,2024-04-05,C0086,P0009,5,15895.76,0.15,67556.98
O01761,2023-10-28,C0310,P0136,3,7063.16,0.0,21189.48
O01762,2023-07-04,C0415,P0083,4,24596.79,0.1,88548.44
O01763,2023-09-09,C0038,P0056,3,11212.83,0.1,30274.64
O01764,2023-05-06,C0005,P0082,1,1468.02,0.05,1394.62
O01765,2024-04-21,C0291,P0083,2,23004.27,0.15,39107.26
O01766,2023-10-18,C0309,P0055,5,1006.3,0.2,4025.2
O01767,2023-10-12,C0367,P0156,1,22169.55,0.15,18844.12
O01768,2024-11-29,C0388,P0112,3,10209.25,0.05,29096.36
O01769,2023-07-21,C0026,P0127,4,902.82,0.1,3250.15
O01770,2024-03-07,C0062,P0032,4,20133.41,0.1,72480.28
O01771,2024-08-28,C0197,P0061,5,2902.92,0.0,14514.6
O01772,2024-10-21,C0402,P0148,1,23672.9,0.1,21305.61
O01773,2023-05-15,C0431,P0104,1,2983.69,0.2,2386.95
O01774,2023-02-10,C0173,P0005,1,10067.87,0.15,8557.69
O01775,2023-11-05,C0141,P0082,3,1334.02,0.2,3201.65
O01776,2023-11-17,C0253,P0157,1,2445.47,0.15,2078.65
O01777,2024-05-20,C0435,P0032,3,25416.8,0.0,76250.4
O01778,2023-01-30,C0115,P0013,1,20917.06,0.1,18825.35
O01779,2024-12-05,C0371,P0112,2,8366.45,0.05,15896.26
O01780,2024-01-13,C0418,P0138,1,8559.34,0.0,8559.34
O01781,2023-09-23,C0453,P0012,1,13661.92,0.1,12295.73
O01782,2023-03-18,C0136,P0085,5,1989.46,0.15,8455.2
O01783,2023-10-04,C0358,P0044,2,24275.38,0.0,48550.76
O01784,2023-05-10,C0164,P0038,5,17133.0,0.15,72815.25
O01785,2024-10-14,C0229,P0032,5,22590.17,0.2,90360.68
O01786,2024-05-04,C0339,P0126,3,3697.5,0.15,9428.62
O01787,2023-08-20,C0048,P0068,3,6197.04,0.1,16732.01
O01788,2024-07-25,C0428,P0063,2,17783.94,0.0,35567.88
O01789,2024-05-21,C0031,P0055,1,1159.93,0.15,985.94
O01790,2024-01-30,C0097,P0125,1,14108.72,0.2,11286.98
O01791,2024-06-24,C0264,P0081,3,14077.54,0.05,40120.99
O01792,2024-05-31,C0055,P0034,2,23658.76,0.15,40219.89
O01793,2024-04-08,C0445,P0159,5,12490.64,0.15,53085.22
O01794,2023-07-12,C0036,P0072,4,3233.41,0.1,11640.28
O01795,2024-08-14,C0332,P0027,2,6791.82,0.0,13583.64
O01796,2023-04-23,C0124,P0005,4,9183.42,0.0,36733.68
O01797,2024-05-02,C0339,P0136,4,6959.18,0.0,27836.72
O01798,2024-07-17,C0044,P0091,4,13101.17,0.15,44543.98
O01799,2024-05-29,C0221,P0131,3,12825.4,0.1,34628.58
O01800,2024-01-14,C0051,P0013,4,25212.85,0.15,85723.69
O01801,2023-07-18,C0151,P0049,4,10749.16,0.1,38696.98
O01802,2024-06-26,C0312,P0127,5,1027.67,0.0,5138.35
O01803,2024-10-23,C0128,P0029,2,17170.36,0.0,34340.72
O01804,2024-08-12,C0137,P0062,1,12082.71,0.1,10874.44
O01805,2023-08-20,C0452,P0159,4,13289.59,0.0,53158.36
O01806,2023-08-14,C0376,P0069,4,7927.77,0.05,30125.53
O01807,2023-12-22,C0327,P0074,5,863.33,0.0,4316.65
O01808,2023-04-07,C0095,P0129,5,8970.05,0.1,40365.22
O01809,2024-12-05,C0123,P0044,3,24988.97,0.05,71218.56
O01810,2023-07-11,C0171,P0117,2,24030.06,0.15,40851.1
O01811,2024-03-14,C0172,P0006,2,7294.81,0.0,14589.62
O01812,2023-06-24,C0348,P0003,5,10673.01,0.15,45360.29
O01813,2024-08-20,C0001,P0126,2,3878.84,0.0,7757.68
O01814,2023-01-18,C0291,P0075,2,20754.33,0.05,39433.23
O01815,2023-05-31,C0397,P0025,1,23747.08,0.1,21372.37
O01816,2024-04-08,C0252,P0090,5,6790.96,0.15,28861.58
O01817,2023-09-17,C0187,P0118,1,27900.75,0.1,25110.67
O01818,2024-12-28,C0171,P0133,5,16085.35,0.1,72384.07
O01819,2024-12-03,C0266,P0006,2,7303.16,0.05,13876.0
O01820,2024-11-06,C0073,P0092,4,22128.92,0.2,70812.54
O01821,2024-12-13,C0499,P0111,3,22910.54,0.0,68731.62
O01822,2023-07-18,C0472,P0097,1,6624.59,0.2,5299.67
O01823,2024-04-05,C0491,P0135,2,11839.43,0.1,21310.97
O01824,2023-12-06,C0201,P0151,4,25526.58,0.1,91895.69
O01825,2023-11-13,C0098,P0011,5,19547.79,0.1,87965.06
O01826,2024-09-19,C0063,P0111,4,25703.19,0.1,92531.48
O01827,2023-10-23,C0057,P0003,4,12651.62,0.05,48076.16
O01828,2024-04-22,C0349,P0039,5,27975.8,0.2,111903.2
O01829,2024-07-25,C0341,P0042,3,23722.13,0.0,71166.39
O01830,2023-10-29,C0008,P0117,1,19208.07,0.2,15366.46
O01831,2023-05-07,C0028,P0126,3,3316.16,0.1,8953.63
O01832,2024-11-07,C0428,P0001,1,10740.63,0.1,9666.57
O01833,2023-10-18,C0403,P0129,5,8075.7,0.0,40378.5
O01834,2024-12-31,C0139,P0037,2,17211.08,0.0,34422.16
O01835,2023-10-25,C0113,P0009,4,19494.44,0.05,74078.87
O01836,2024-11-25,C0327,P0099,4,11562.64,0.0,46250.56
O01837,2023-09-25,C0472,P0078,5,12997.71,0.2,51990.84
O01838,2024-03-22,C0348,P0083,5,20069.63,0.05,95330.74
O01839,2023-09-14,C0070,P0107,5,13354.74,0.1,60096.33
O01840,2023-03-29,C0153,P0146,4,10188.22,0.15,34639.95
O01841,2024-03-23,C0050,P0036,5,13819.82,0.1,62189.19
O01842,2024-05-30,C0479,P0092,4,24701.47,0.15,83985.0
O01843,2024-03-06,C0493,P0106,4,12461.91,0.2,39878.11
O01844,2023-01-28,C0491,P0108,1,3674.39,0.2,2939.51
O01845,2023-11-06,C0403,P0063,5,16840.49,0.05,79992.33
O01846,2024-09-27,C0279,P0145,3,16810.99,0.15,42868.02
O01847,2023-05-09,C0207,P0002,4,16839.58,0.2,53886.66
O01848,2024-04-16,C0430,P0014,1,17969.59,0.0,17969.59
O01849,2023-12-08,C0305,P0025,3,25774.91,0.1,69592.26
O01850,2023-03-04,C0063,P0150,5,797.08,0.0,3985.4
O01851,2024-12-19,C0105,P0133,2,16471.75,0.15,28001.97
O01852,2023-05-20,C0115,P0040,3,6526.31,0.0,19578.93
O01853,2024-05-11,C0320,P0052,1,3673.05,0.05,3489.4
O01854,2024-09-10,C0451,P0031,5,3401.42,0.05,16156.74
O01855,2023-04-17,C0243,P0007,5,14795.39,0.0,73976.95
O01856,2023-05-05,C0154,P0104,4,3054.78,0.05,11608.16
O01857,2024-07-13,C0134,P0157,4,2808.0,0.2,8985.6
O01858,2023-05-07,C0222,P0038,1,13822.11,0.05,13131.0
O01859,2023-06-24,C0262,P0140,2,1418.55,0.1,2553.39
O01860,2023-10-24,C0342,P0026,5,23721.69,0.1,106747.6
O01861,2024-02-05,C0198,P0028,4,12338.98,0.15,41952.53
O01862,2023-06-01,C0015,P0073,4,4196.17,0.15,14266.98
O01863,2023-01-12,C0298,P0078,1,14417.66,0.2,11534.13
O01864,2024-03-31,C0022,P0091,2,14232.75,0.15,24195.67
O01865,2023-10-11,C0005,P0041,3,23024.73,0.2,55259.35
O01866,2023-08-04,C0179,P0135,4,12812.15,0.05,48686.17
O01867,2024-11-02,C0078,P0091,5,13663.89,0.05,64903.48
O01868,2023-10-13,C0402,P0078,4,11967.8,0.15,40690.52
O01869,2024-01-21,C0493,P0121,5,22667.37,0.2,90669.48
O01870,2024-12-26,C0475,P0130,5,17438.59,0.1,78473.65
O01871,2024-08-25,C0490,P0149,3,23025.25,0.15,58714.39
O01872,2023-03-11,C0024,P0008,2,7210.44,0.0,14420.88
O01873,2024-05-26,C0479,P0122,3,5296.09,0.05,15093.86
O01874,2023-04-18,C0461,P0045,4,11617.23,0.15,39498.58
O01875,2023-03-07,C0032,P0157,3,2228.53,0.0,6685.59
O01876,2024-03-28,C0391,P0096,5,20863.21,0.0,104316.05
O01877,2023-06-28,C0165,P0028,4,12185.98,0.2,38995.14
O01878,2024-07-23,C0103,P0051,3,11018.08,0.1,29748.82
O01879,2023-08-19,C0104,P0042,4,26118.75,0.05,99251.25
O01880,2023-03-30,C0299,P0007,1,13682.31,0.05,12998.19
O01881,2023-01-06,C0185,P0105,5,19552.89,0.0,97764.45
O01882,2023-12-15,C0095,P0136,4,6596.14,0.05,25065.33
O01883,2024-08-07,C0424,P0122,5,4680.76,0.2,18723.04
O01884,2024-07-26,C0437,P0036,1,13806.73,0.15,11735.72
O01885,2023-03-14,C0292,P0021,2,16497.04,0.1,29694.67
O01886,2023-04-14,C0061,P0128,2,4997.42,0.2,7995.87
O01887,2023-12-05,C0012,P0058,3,20236.39,0.1,54638.25
O01888,2024-02-04,C0361,P0092,1,28825.41,0.05,27384.14
O01889,2023-10-22,C0039,P0137,5,2935.87,0.2,11743.48
O01890,2024-09-17,C0257,P0080,4,13962.51,0.2,44680.03
O01891,2024-12-15,C0457,P0029,5,19302.53,0.1,86861.38
O01892,2024-10-30,C0016,P0009,3,16786.82,0.05,47842.44
O01893,2023-12-09,C0455,P0016,2,14763.66,0.1,26574.59
O01894,2024-11-10,C0468,P0016,2,16209.54,0.2,25935.26
O01895,2024-09-16,C0360,P0010,3,17021.66,0.15,43405.23
O01896,2024-09-04,C0379,P0157,1,2829.95,0.15,2405.46
O01897,2023-05-13,C0139,P0011,1,16651.69,0.2,13321.35
O01898,2023-08-19,C0333,P0090,4,7288.32,0.05,27695.62
O01899,2023-01-22,C0477,P0015,1,10114.11,0.05,9608.4
O01900,2024-07-01,C0312,P0098,1,6240.62,0.0,6240.62
O01901,2024-02-01,C0393,P0097,2,5669.39,0.15,9637.96
O01902,2024-07-16,C0071,P0030,4,2845.46,0.2,9105.47
O01903,2024-01-12,C0181,P0050,3,19009.75,0.0,57029.25
O01904,2023-09-01,C0119,P0024,5,3109.76,0.15,13216.48
O01905,2024-07-03,C0291,P0012,1,17691.42,0.05,16806.85
O01906,2023-02-28,C0040,P0015,2,9152.37,0.1,16474.27
O01907,2023-02-14,C0161,P0090,5,7689.4,0.05,36524.65
O01908,2023-10-27,C0067,P0156,4,21534.29,0.0,86137.16
O01909,2024-11-03,C0040,P0020,3,9319.58,0.05,26560.8
O01910,2024-05-21,C0362,P0092,2,25412.46,0.1,45742.43
O01911,2024-01-11,C0400,P0142,3,8928.87,0.05,25447.28
O01912,2024-06-23,C0458,P0069,3,9247.59,0.2,22194.22
O01913,2023-04-17,C0028,P0089,4,16924.07,0.2,54157.02
O01914,2024-05-12,C0144,P0021,2,17102.59,0.2,27364.14
O01915,2023-08-25,C0157,P0142,2,7087.76,0.05,13466.74
O01916,2023-02-06,C0121,P0113,4,6535.47,0.0,26141.88
O01917,2024-05-25,C0429,P0009,3,16027.58,0.15,40870.33
O01918,2023-11-04,C0424,P0022,1,2404.66,0.2,1923.73
O01919,2024-01-29,C0254,P0005,4,9801.38,0.0,39205.52
O01920,2023-08-18,C0106,P0098,2,6443.63,0.2,10309.81
O01921,2023-02-23,C0339,P0079,1,12678.61,0.1,11410.75
O01922,2023-01-27,C0466,P0156,3,24495.59,0.1,66138.09
O01923,2024-08-28,C0111,P0008,3,8405.24,0.2,20172.58
O01924,2024-03-20,C0444,P0110,1,24742.72,0.2,19794.18
O01925,2024-02-02,C0488,P0074,5,913.21,0.2,3652.84
O01926,2024-08-04,C0394,P0133,3,14484.92,0.15,36936.55
O01927,2024-04-23,C0382,P0061,2,3831.47,0.1,6896.65
O01928,2024-11-29,C0487,P0071,1,25786.45,0.2,20629.16
O01929,2023-10-30,C0173,P0147,4,11271.76,0.1,40578.34
O01930,2024-01-06,C0138,P0065,5,5549.72,0.1,24973.74
O01931,2024-08-05,C0339,P0083,3,24990.63,0.15,63726.11
O01932,2024-04-18,C0009,P0113,1,5676.67,0.1,5109.0
O01933,2024-05-06,C0327,P0143,2,3685.78,0.2,5897.25
O01934,2023-03-23,C0142,P0157,5,2383.78,0.0,11918.9
O01935,2024-03-27,C0093,P0067,3,18478.72,0.15,47120.74
O01936,2023-05-11,C0117,P0045,2,11999.71,0.0,23999.42
O01937,2023-08-27,C0059,P0010,2,15668.46,0.15,26636.38
O01938,2024-08-16,C0163,P0011,5,20727.09,0.0,103635.45
O01939,2023-09-23,C0500,P0066,1,15604.16,0.1,14043.74
O01940,2024-07-07,C0368,P0012,5,14573.5,0.0,72867.5
O01941,2023-03-21,C0260,P0114,1,6052.55,0.05,5749.92
O01942,2023-07-28,C0167,P0147,3,14467.15,0.15,36891.23
O01943,2023-03-15,C0329,P0110,3,20122.2,0.1,54329.94
O01944,2024-09-13,C0404,P0093,3,13683.88,0.1,36946.48
O01945,2024-04-26,C0483,P0076,5,7354.13,0.1,33093.58
O01946,2023-02-15,C0149,P0039,5,20891.76,0.2,83567.04
O01947,2023-08-05,C0414,P0081,5,14107.08,0.2,56428.32
O01948,2024-08-18,C0365,P0089,2,15324.17,0.2,24518.67
O01949,2023-02-03,C0337,P0039,4,26439.82,0.0,105759.28
O01950,2023-03-21,C0491,P0058,5,17928.68,0.2,71714.72
O01951,2024-10-07,C0281,P0108,5,3650.48,0.2,14601.92
O01952,2023-02-22,C0311,P0121,5,21745.54,0.1,97854.93
O01953,2023-10-03,C0100,P0148,3,23669.2,0.1,63906.84
O01954,2023-09-06,C0410,P0093,2,11776.35,0.0,23552.7
O01955,2024-12-10,C0124,P0114,4,5775.71,0.1,20792.56
O01956,2024-07-27,C0259,P0020,3,8599.36,0.2,20638.46
O01957,2023-08-24,C0230,P0108,2,3478.91,0.05,6609.93
O01958,2024-07-04,C0126,P0105,5,20260.62,0.2,81042.48
O01959,2023-09-24,C0408,P0074,3,870.68,0.0,2612.04
O01960,2024-02-23,C0216,P0130,2,19274.37,0.05,36621.3
O01961,2023-07-04,C0449,P0117,1,18880.82,0.15,16048.7
O01962,2023-09-27,C0392,P0142,4,8617.71,0.05,32747.3
O01963,2023-02-04,C0427,P0111,1,26659.38,0.0,26659.38
O01964,2023-05-16,C0264,P0136,4,8198.26,0.1,29513.74
O01965,2023-05-11,C0206,P0143,2,4039.79,0.0,8079.58
O01966,2023-12-11,C0460,P0087,5,13310.51,0.0,66552.55
O01967,2023-02-16,C0038,P0091,4,16191.1,0.15,55049.74
O01968,2024-03-22,C0149,P0123,2,8803.22,0.2,14085.15
O01969,2024-06-05,C0043,P0039,1,25167.3,0.1,22650.57
O01970,2024-11-21,C0333,P0117,4,19875.53,0.05,75527.01
O01971,2024-06-04,C0370,P0151,3,25523.13,0.0,76569.39
O01972,2023-08-26,C0153,P0127,3,903.3,0.2,2167.92
O01973,2024-06-21,C0297,P0131,4,13887.33,0.15,47216.92
O01974,2023-11-23,C0388,P0046,2,21147.21,0.05,40179.7
O01975,2024-03-16,C0266,P0072,5,4027.15,0.1,18122.17
O01976,2023-04-12,C0178,P0073,2,4193.87,0.1,7548.97
O01977,2024-05-13,C0225,P0058,2,16743.8,0.1,30138.84
O01978,2024-09-12,C0386,P0028,2,13311.23,0.05,25291.34
O01979,2023-04-09,C0106,P0142,5,8647.34,0.0,43236.7
O01980,2024-09-04,C0463,P0011,5,19654.42,0.05,93358.49
O01981,2023-01-07,C0251,P0007,3,13680.46,0.2,32833.1
O01982,2024-03-12,C0375,P0114,5,5338.25,0.15,22687.56
O01983,2023-10-30,C0471,P0029,1,19143.28,0.15,16271.79
O01984,2024-05-20,C0135,P0023,2,22458.64,0.0,44917.28
O01985,2023-12-29,C0412,P0021,2,16240.06,0.1,29232.11
O01986,2023-06-10,C0260,P0086,3,10445.88,0.2,25070.11
O01987,2024-11-19,C0398,P0019,3,26351.68,0.0,79055.04
O01988,2024-03-19,C0052,P0134,3,6571.96,0.2,15772.7
O01989,2024-11-07,C0429,P0010,1,13667.83,0.2,10934.26
O01990,2024-01-21,C0447,P0057,2,20670.28,0.05,39273.53
O01991,2024-05-11,C0417,P0048,4,21552.96,0.05,81901.25
O01992,2024-10-12,C0449,P0023,5,21643.11,0.05,102804.77
O01993,2023-01-04,C0223,P0018,4,22226.76,0.05,84461.69
